transaction_id,account_id,customer_id,transaction_type,amount,currency,transaction_timestamp,merchant_name,branch_code,status
TXN100538,ACC5011,CUST1011,DEBIT,19435.96,INR,2026-06-05 17:48:58,Netflix,PUN006,SUCCESS
TXN100372,ACC5000,CUST1000,CREDIT,42101.07,INR,2026-06-04 13:52:52,Interest Credit,CHN005,PENDING
TXN100521,ACC5008,CUST1008,DEBIT,62781.4,INR,2026-06-05 07:02:29,Zomato,BLR003,SUCCESS
TXN100358,ACC5027,CUST1027,DEBIT,12225.65,INR,2026-06-03 07:36:53,BigBasket,PUN006,SUCCESS
TXN100446,ACC5019,CUST1019,CREDIT,17411.81,INR,2026-06-04 01:35:51,Refund,PUN006,PENDING
TXN100234,ACC5029,CUST1029,CREDIT,63283.09,INR,2026-06-02 02:33:23,Refund,CHN005,SUCCESS
TXN100541,ACC5012,CUST1012,DEBIT,66712.48,INR,2026-06-05 16:07:55,PVR Cinemas,HYD004,PENDING
TXN100906,ACC5011,CUST1011,CREDIT,8103.17,INR,2026-06-08 14:48:49,Interest Credit,PUN006,SUCCESS
TXN100413,ACC5010,CUST1010,CREDIT,60377.82,INR,2026-06-04 02:25:32,Salary Credit,BLR003,PENDING
TXN100561,ACC5018,CUST1018,DEBIT,62650.65,INR,2026-06-05 21:31:09,Flipkart,CHN005,SUCCESS
TXN101192,ACC5020,CUST1020,DEBIT,14746.71,INR,2026-06-10 20:25:07,Amazon,CHN005,SUCCESS
TXN100870,ACC5003,CUST1003,CREDIT,18057.25,INR,2026-06-08 19:00:36,Refund,PUN006,SUCCESS
TXN100030,ACC5007,CUST1007,CREDIT,74646.54,INR,2026-06-01 13:12:06,Refund,PUN006,SUCCESS
TXN100313,ACC5017,CUST1017,CREDIT,7880.71,INR,2026-06-03 18:07:03,Interest Credit,CHN005,FAILED
TXN100509,ACC5005,CUST1005,CREDIT,86571.02,INR,2026-06-05 02:05:24,Interest Credit,HYD004,FAILED
TXN100836,ACC5024,CUST1024,CREDIT,69715.68,INR,2026-06-07 16:19:49,Fund Transfer,DEL002,SUCCESS
TXN100492,ACC5001,CUST1001,CREDIT,52099.26,INR,2026-06-05 03:53:30,Interest Credit,PUN006,FAILED
TXN100185,ACC5014,CUST1014,CREDIT,80567.47,INR,2026-06-02 11:54:35,Refund,MUM001,SUCCESS
TXN100123,ACC5000,CUST1000,CREDIT,27736.58,INR,2026-06-02 12:52:48,Fund Transfer,MUM001,FAILED
TXN100743,ACC5000,CUST1000,DEBIT,49433.88,INR,2026-06-07 01:53:08,Uber,MUM001,SUCCESS
TXN100966,ACC5025,CUST1025,CREDIT,19887.18,INR,2026-06-08 22:02:42,Refund,BLR003,SUCCESS
TXN100505,ACC5004,CUST1004,CREDIT,52815.38,INR,2026-06-05 12:52:33,Refund,CHN005,SUCCESS
TXN100456,ACC5022,CUST1022,CREDIT,92595.43,INR,2026-06-04 02:37:06,Fund Transfer,DEL002,FAILED
TXN100350,ACC5025,CUST1025,DEBIT,11209.87,INR,2026-06-03 06:39:33,Uber,BLR003,SUCCESS
TXN100190,ACC5016,CUST1016,CREDIT,43369.53,INR,2026-06-02 05:23:19,Fund Transfer,BLR003,PENDING
TXN101159,ACC5010,CUST1010,CREDIT,20872.45,INR,2026-06-10 23:31:00,Interest Credit,CHN005,SUCCESS
TXN100220,ACC5025,CUST1025,DEBIT,62359.31,INR,2026-06-02 19:51:57,Swiggy,PUN006,SUCCESS
TXN100558,ACC5017,CUST1017,DEBIT,8595.24,INR,2026-06-05 03:31:12,BigBasket,DEL002,FAILED
TXN100543,ACC5012,CUST1012,CREDIT,30398.24,INR,2026-06-05 22:11:49,Refund,HYD004,SUCCESS
TXN999904,ACC5015,CUST1015,DEBIT,2200,INR,INVALID_DATE,Uber,HYD004,SUCCESS
TXN100854,ACC5029,CUST1029,CREDIT,38377.16,INR,2026-06-07 13:15:39,Fund Transfer,CHN005,SUCCESS
TXN100500,ACC5003,CUST1003,CREDIT,9665.26,INR,2026-06-05 06:10:40,Refund,MUM001,SUCCESS
TXN101162,ACC5011,CUST1011,CREDIT,63552.36,INR,2026-06-10 04:55:46,Fund Transfer,MUM001,SUCCESS
TXN100498,ACC5003,CUST1003,CREDIT,22948.31,INR,2026-06-05 01:25:36,Interest Credit,HYD004,FAILED
TXN101037,ACC5011,CUST1011,CREDIT,19407.28,INR,2026-06-09 12:16:39,Interest Credit,HYD004,FAILED
TXN100778,ACC5009,CUST1009,DEBIT,15092.17,INR,2026-06-07 22:39:17,BigBasket,HYD004,SUCCESS
TXN100193,ACC5017,CUST1017,CREDIT,10979.08,INR,2026-06-02 21:43:37,Fund Transfer,CHN005,SUCCESS
TXN100491,ACC5001,CUST1001,DEBIT,28975.99,INR,2026-06-05 23:26:10,Amazon,HYD004,SUCCESS
TXN100406,ACC5009,CUST1009,CREDIT,33440.52,INR,2026-06-04 02:28:55,Interest Credit,DEL002,SUCCESS
TXN100661,ACC5011,CUST1011,CREDIT,18362.49,INR,2026-06-06 22:47:50,Interest Credit,CHN005,SUCCESS
TXN101046,ACC5013,CUST1013,DEBIT,45139.9,INR,2026-06-09 02:57:26,IRCTC,PUN006,SUCCESS
TXN100992,ACC5000,CUST1000,DEBIT,21142.26,INR,2026-06-09 15:26:21,Uber,MUM001,SUCCESS
TXN101143,ACC5006,CUST1006,CREDIT,49684.39,INR,2026-06-10 17:18:13,Refund,CHN005,SUCCESS
TXN101180,ACC5017,CUST1017,CREDIT,94928.36,INR,2026-06-10 20:13:37,Fund Transfer,BLR003,FAILED
TXN100961,ACC5024,CUST1024,CREDIT,46441.02,INR,2026-06-08 21:44:33,Interest Credit,HYD004,FAILED
TXN100882,ACC5005,CUST1005,DEBIT,73806.17,INR,2026-06-08 04:38:59,IRCTC,HYD004,SUCCESS
TXN100004,ACC5001,CUST1001,CREDIT,76991.18,INR,2026-06-01 00:48:51,Interest Credit,PUN006,SUCCESS
TXN100581,ACC5025,CUST1025,DEBIT,25634.72,INR,2026-06-05 20:51:18,Amazon,CHN005,FAILED
TXN100888,ACC5007,CUST1007,CREDIT,32154.42,INR,2026-06-08 08:51:06,Interest Credit,PUN006,SUCCESS
TXN100761,ACC5005,CUST1005,DEBIT,48186.98,INR,2026-06-07 01:46:51,ATM Withdrawal,HYD004,FAILED
TXN100032,ACC5007,CUST1007,DEBIT,30226.47,INR,2026-06-01 10:51:55,Amazon,DEL002,SUCCESS
TXN100612,ACC5001,CUST1001,CREDIT,4643.98,INR,2026-06-06 20:12:20,Fund Transfer,MUM001,FAILED
TXN100052,ACC5013,CUST1013,DEBIT,15795.24,INR,2026-06-01 07:42:06,IRCTC,CHN005,SUCCESS
TXN101202,ACC5023,CUST1023,DEBIT,59801.71,INR,2026-06-10 10:53:16,ATM Withdrawal,MUM001,SUCCESS
TXN100345,ACC5024,CUST1024,DEBIT,74274.75,INR,2026-06-03 01:33:02,Uber,PUN006,SUCCESS
TXN101058,ACC5015,CUST1015,CREDIT,68292.98,INR,2026-06-09 03:52:10,Interest Credit,BLR003,PENDING
TXN100837,ACC5024,CUST1024,DEBIT,50769.96,INR,2026-06-07 04:13:46,Uber,HYD004,SUCCESS
TXN100121,ACC5000,CUST1000,CREDIT,17650.72,INR,2026-06-02 18:27:40,Interest Credit,MUM001,SUCCESS
TXN100300,ACC5014,CUST1014,DEBIT,31370.48,INR,2026-06-03 05:59:58,Swiggy,HYD004,SUCCESS
TXN101039,ACC5011,CUST1011,DEBIT,72160.67,INR,2026-06-09 23:29:17,Electricity Board,CHN005,PENDING
TXN100771,ACC5007,CUST1007,CREDIT,33415.09,INR,2026-06-07 10:22:38,Interest Credit,MUM001,PENDING
TXN100033,ACC5007,CUST1007,DEBIT,40244.62,INR,2026-06-01 04:27:11,Zomato,HYD004,SUCCESS
TXN100142,ACC5004,CUST1004,DEBIT,22494.98,INR,2026-06-02 00:02:20,Netflix,BLR003,SUCCESS
TXN100064,ACC5016,CUST1016,DEBIT,31562.45,INR,2026-06-01 12:43:47,Zomato,CHN005,SUCCESS
TXN100787,ACC5011,CUST1011,CREDIT,51741.09,INR,2026-06-07 06:41:08,Fund Transfer,CHN005,FAILED
TXN100044,ACC5010,CUST1010,CREDIT,88693.01,INR,2026-06-01 02:56:15,Refund,BLR003,SUCCESS
TXN101227,ACC5028,CUST1028,CREDIT,29329.34,INR,2026-06-10 07:23:51,Refund,PUN006,SUCCESS
TXN100928,ACC5017,CUST1017,DEBIT,69204.34,INR,2026-06-08 01:41:23,Electricity Board,DEL002,SUCCESS
TXN100171,ACC5011,CUST1011,DEBIT,1163.78,INR,2026-06-02 07:37:20,Swiggy,DEL002,SUCCESS
TXN100737,ACC5029,CUST1029,CREDIT,53327.84,INR,2026-06-06 17:44:31,Fund Transfer,CHN005,SUCCESS
TXN100878,ACC5005,CUST1005,CREDIT,27604.08,INR,2026-06-08 02:08:32,Salary Credit,BLR003,SUCCESS
TXN100599,ACC5028,CUST1028,DEBIT,29097.22,INR,2026-06-05 21:20:35,Reliance Digital,MUM001,SUCCESS
TXN100266,ACC5007,CUST1007,CREDIT,72977.63,INR,2026-06-03 13:39:40,Refund,HYD004,SUCCESS
TXN100829,ACC5022,CUST1022,CREDIT,88176.15,INR,2026-06-07 01:53:33,Fund Transfer,CHN005,SUCCESS
TXN100690,ACC5017,CUST1017,CREDIT,47983.91,INR,2026-06-06 12:55:43,Salary Credit,HYD004,SUCCESS
TXN100061,ACC5015,CUST1015,DEBIT,69421.86,INR,2026-06-01 17:43:46,Uber,PUN006,PENDING
TXN100206,ACC5022,CUST1022,DEBIT,38074.9,INR,2026-06-02 09:29:28,IRCTC,MUM001,SUCCESS
TXN100564,ACC5018,CUST1018,CREDIT,70292.05,INR,2026-06-05 03:54:48,Fund Transfer,MUM001,SUCCESS
TXN100843,ACC5026,CUST1026,DEBIT,40712.53,INR,2026-06-07 17:20:17,Zomato,PUN006,SUCCESS
TXN100937,ACC5019,CUST1019,DEBIT,45292.52,INR,2026-06-08 20:39:57,BigBasket,CHN005,SUCCESS
TXN100113,ACC5028,CUST1028,DEBIT,30668.39,INR,2026-06-01 22:38:30,Amazon,MUM001,SUCCESS
TXN100515,ACC5006,CUST1006,CREDIT,65753.55,INR,2026-06-05 01:47:30,Interest Credit,BLR003,SUCCESS
TXN100187,ACC5015,CUST1015,DEBIT,69684.87,INR,2026-06-02 22:17:01,ATM Withdrawal,BLR003,SUCCESS
TXN100499,ACC5003,CUST1003,DEBIT,27094.13,INR,2026-06-05 13:05:18,Amazon,PUN006,PENDING
TXN100665,ACC5011,CUST1011,CREDIT,35485.13,INR,2026-06-06 17:30:16,Refund,CHN005,SUCCESS
TXN100765,ACC5006,CUST1006,DEBIT,3836.46,INR,2026-06-07 23:25:28,Swiggy,CHN005,FAILED
TXN101069,ACC5017,CUST1017,DEBIT,20001.9,INR,2026-06-09 23:31:24,DMart,HYD004,SUCCESS
TXN100609,ACC5000,CUST1000,DEBIT,25983.25,INR,2026-06-06 07:57:41,Electricity Board,CHN005,FAILED
TXN101004,ACC5003,CUST1003,CREDIT,85706.9,INR,2026-06-09 17:00:46,Refund,DEL002,SUCCESS
TXN100891,ACC5007,CUST1007,DEBIT,946.51,INR,2026-06-08 03:33:06,Flipkart,HYD004,PENDING
TXN100442,ACC5018,CUST1018,DEBIT,60542.73,INR,2026-06-04 08:33:04,IRCTC,PUN006,SUCCESS
TXN100706,ACC5021,CUST1021,CREDIT,84386.88,INR,2026-06-06 11:47:37,Interest Credit,HYD004,FAILED
TXN100427,ACC5013,CUST1013,DEBIT,56132.75,INR,2026-06-04 13:39:43,Electricity Board,DEL002,SUCCESS
TXN100428,ACC5013,CUST1013,DEBIT,10543.98,INR,2026-06-04 03:37:46,Flipkart,BLR003,SUCCESS
TXN101139,ACC5005,CUST1005,CREDIT,38489.27,INR,2026-06-10 21:44:35,Fund Transfer,PUN006,SUCCESS
TXN100100,ACC5025,CUST1025,DEBIT,49813.8,INR,2026-06-01 11:30:35,BigBasket,BLR003,FAILED
TXN100002,ACC5000,CUST1000,DEBIT,31673.04,INR,2026-06-01 00:05:13,ATM Withdrawal,CHN005,SUCCESS
TXN100608,ACC5000,CUST1000,DEBIT,46390.13,INR,2026-06-06 15:35:52,DMart,MUM001,PENDING
TXN100880,ACC5005,CUST1005,DEBIT,13137.31,INR,2026-06-08 18:47:09,ATM Withdrawal,HYD004,PENDING
TXN100909,ACC5011,CUST1011,DEBIT,2725.59,INR,2026-06-08 00:46:37,Swiggy,HYD004,SUCCESS
TXN100554,ACC5016,CUST1016,DEBIT,74601.28,INR,2026-06-05 21:06:41,ATM Withdrawal,MUM001,SUCCESS
TXN100566,ACC5019,CUST1019,CREDIT,17781.16,INR,2026-06-05 12:25:29,Interest Credit,HYD004,SUCCESS
TXN100215,ACC5024,CUST1024,CREDIT,56731.4,INR,2026-06-02 02:19:35,Refund,PUN006,SUCCESS
TXN101182,ACC5018,CUST1018,DEBIT,54394.28,INR,2026-06-10 08:56:27,Swiggy,CHN005,SUCCESS
TXN101144,ACC5006,CUST1006,CREDIT,72040.88,INR,2026-06-10 05:01:01,Interest Credit,CHN005,FAILED
TXN100353,ACC5025,CUST1025,DEBIT,28475.84,INR,2026-06-03 17:30:03,Reliance Digital,MUM001,PENDING
TXN100112,ACC5028,CUST1028,DEBIT,49549.09,INR,2026-06-01 05:15:11,BigBasket,MUM001,FAILED
TXN100092,ACC5023,CUST1023,CREDIT,80784.9,INR,2026-06-01 15:06:27,Salary Credit,PUN006,SUCCESS
TXN100950,ACC5021,CUST1021,CREDIT,10986.34,INR,2026-06-08 11:29:39,Salary Credit,BLR003,SUCCESS
TXN100601,ACC5028,CUST1028,CREDIT,73845.87,INR,2026-06-05 06:18:28,Refund,PUN006,SUCCESS
TXN100747,ACC5002,CUST1002,CREDIT,75556.59,INR,2026-06-07 01:52:39,Interest Credit,CHN005,SUCCESS
TXN100865,ACC5001,CUST1001,CREDIT,67762.61,INR,2026-06-08 12:24:27,Interest Credit,DEL002,FAILED
TXN100984,ACC5028,CUST1028,CREDIT,17450.68,INR,2026-06-08 22:41:15,Fund Transfer,MUM001,SUCCESS
TXN100310,ACC5016,CUST1016,DEBIT,68713.97,INR,2026-06-03 09:23:39,Electricity Board,DEL002,SUCCESS
TXN100935,ACC5018,CUST1018,DEBIT,26926.33,INR,2026-06-08 08:12:21,Electricity Board,MUM001,SUCCESS
TXN101031,ACC5009,CUST1009,CREDIT,54604.9,INR,2026-06-09 15:06:44,Interest Credit,DEL002,PENDING
TXN100170,ACC5011,CUST1011,CREDIT,93821.33,INR,2026-06-02 17:16:51,Refund,MUM001,SUCCESS
TXN100434,ACC5015,CUST1015,CREDIT,2077.15,INR,2026-06-04 02:00:16,Salary Credit,MUM001,SUCCESS
TXN100194,ACC5017,CUST1017,CREDIT,21338.99,INR,2026-06-02 19:03:00,Salary Credit,BLR003,SUCCESS
TXN100531,ACC5010,CUST1010,CREDIT,65177.04,INR,2026-06-05 15:04:21,Interest Credit,PUN006,SUCCESS
TXN100083,ACC5021,CUST1021,CREDIT,31434.83,INR,2026-06-01 14:20:21,Fund Transfer,BLR003,SUCCESS
TXN100649,ACC5009,CUST1009,DEBIT,12135.41,INR,2026-06-06 13:01:15,ATM Withdrawal,DEL002,SUCCESS
TXN999902,ACC5008,CUST1008,DEBIT,-500,INR,2026-06-04 11:20:00,Flipkart,DEL002,SUCCESS
TXN100095,ACC5024,CUST1024,CREDIT,23545.1,INR,2026-06-01 14:36:39,Fund Transfer,HYD004,PENDING
TXN100120,ACC5000,CUST1000,DEBIT,50437.5,INR,2026-06-02 08:36:02,DMart,HYD004,SUCCESS
TXN100793,ACC5013,CUST1013,CREDIT,47969.67,INR,2026-06-07 19:30:45,Refund,BLR003,PENDING
TXN101122,ACC5001,CUST1001,DEBIT,36242.59,INR,2026-06-10 05:12:10,Electricity Board,HYD004,FAILED
TXN100254,ACC5004,CUST1004,DEBIT,33930.6,INR,2026-06-03 22:28:05,Flipkart,BLR003,PENDING
TXN100261,ACC5006,CUST1006,CREDIT,79066.43,INR,2026-06-03 16:09:19,Salary Credit,DEL002,SUCCESS
TXN100151,ACC5006,CUST1006,CREDIT,73807.52,INR,2026-06-02 07:38:51,Interest Credit,DEL002,SUCCESS
TXN101118,ACC5000,CUST1000,CREDIT,66415.11,INR,2026-06-10 00:10:18,Fund Transfer,DEL002,PENDING
TXN100268,ACC5007,CUST1007,DEBIT,32998.43,INR,2026-06-03 15:29:13,Swiggy,CHN005,SUCCESS
TXN100152,ACC5006,CUST1006,DEBIT,18834.48,INR,2026-06-02 23:49:42,ATM Withdrawal,DEL002,PENDING
TXN100832,ACC5023,CUST1023,CREDIT,56745.63,INR,2026-06-07 09:45:54,Refund,PUN006,SUCCESS
TXN100371,ACC5000,CUST1000,DEBIT,8067.58,INR,2026-06-04 09:00:25,PVR Cinemas,CHN005,SUCCESS
TXN100867,ACC5002,CUST1002,CREDIT,13189.22,INR,2026-06-08 02:41:01,Refund,PUN006,SUCCESS
TXN100490,ACC5001,CUST1001,CREDIT,24081.61,INR,2026-06-05 02:22:16,Refund,PUN006,SUCCESS
TXN100701,ACC5020,CUST1020,CREDIT,33678.05,INR,2026-06-06 21:38:12,Salary Credit,CHN005,FAILED
TXN101018,ACC5006,CUST1006,CREDIT,14933.61,INR,2026-06-09 19:39:06,Interest Credit,PUN006,SUCCESS
TXN100663,ACC5011,CUST1011,CREDIT,15126.58,INR,2026-06-06 20:37:16,Salary Credit,CHN005,SUCCESS
TXN100596,ACC5027,CUST1027,CREDIT,14337.48,INR,2026-06-05 01:44:50,Interest Credit,DEL002,SUCCESS
TXN100060,ACC5015,CUST1015,DEBIT,67467.88,INR,2026-06-01 06:16:02,Reliance Digital,HYD004,PENDING
TXN100783,ACC5011,CUST1011,DEBIT,26041.15,INR,2026-06-07 11:22:40,Amazon,DEL002,SUCCESS
TXN100501,ACC5004,CUST1004,DEBIT,58876.5,INR,2026-06-05 15:31:57,BigBasket,BLR003,PENDING
TXN101185,ACC5019,CUST1019,DEBIT,35765.84,INR,2026-06-10 00:43:11,ATM Withdrawal,CHN005,SUCCESS
TXN100357,ACC5027,CUST1027,DEBIT,1223.57,INR,2026-06-03 06:37:09,IRCTC,HYD004,PENDING
TXN100262,ACC5006,CUST1006,CREDIT,33199.18,INR,2026-06-03 16:57:18,Refund,BLR003,SUCCESS
TXN100447,ACC5019,CUST1019,CREDIT,30910.29,INR,2026-06-04 13:58:46,Refund,BLR003,SUCCESS
TXN100199,ACC5019,CUST1019,CREDIT,91805.87,INR,2026-06-02 05:51:39,Salary Credit,PUN006,SUCCESS
TXN101221,ACC5027,CUST1027,DEBIT,55107.23,INR,2026-06-10 10:51:47,PVR Cinemas,DEL002,SUCCESS
TXN100580,ACC5025,CUST1025,CREDIT,68224.19,INR,2026-06-05 11:45:28,Fund Transfer,MUM001,SUCCESS
TXN100395,ACC5006,CUST1006,CREDIT,33378.88,INR,2026-06-04 14:39:11,Salary Credit,PUN006,PENDING
TXN101155,ACC5009,CUST1009,DEBIT,15987.56,INR,2026-06-10 15:02:47,Netflix,CHN005,SUCCESS
TXN100040,ACC5009,CUST1009,DEBIT,9035.5,INR,2026-06-01 18:15:37,Reliance Digital,MUM001,FAILED
TXN101079,ACC5020,CUST1020,CREDIT,27236.46,INR,2026-06-09 08:39:53,Fund Transfer,CHN005,SUCCESS
TXN100073,ACC5019,CUST1019,CREDIT,58395.64,INR,2026-06-01 23:57:32,Fund Transfer,CHN005,SUCCESS
TXN100849,ACC5027,CUST1027,CREDIT,65183.17,INR,2026-06-07 22:49:29,Interest Credit,DEL002,SUCCESS
TXN100502,ACC5004,CUST1004,DEBIT,40832.25,INR,2026-06-05 05:23:56,Electricity Board,BLR003,SUCCESS
TXN101225,ACC5028,CUST1028,DEBIT,63572.69,INR,2026-06-10 07:11:12,IRCTC,DEL002,SUCCESS
TXN101062,ACC5016,CUST1016,DEBIT,18757.79,INR,2026-06-09 22:49:53,Swiggy,DEL002,PENDING
TXN100806,ACC5017,CUST1017,DEBIT,8606.66,INR,2026-06-07 14:40:23,Flipkart,CHN005,SUCCESS
TXN100823,ACC5021,CUST1021,CREDIT,649.4,INR,2026-06-07 00:29:40,Refund,PUN006,SUCCESS
TXN100415,ACC5010,CUST1010,CREDIT,80835.04,INR,2026-06-04 17:25:13,Interest Credit,DEL002,SUCCESS
TXN100685,ACC5016,CUST1016,DEBIT,55170.41,INR,2026-06-06 08:13:14,Zomato,DEL002,SUCCESS
TXN100912,ACC5012,CUST1012,CREDIT,70529.37,INR,2026-06-08 07:59:04,Refund,PUN006,SUCCESS
TXN101136,ACC5004,CUST1004,CREDIT,73279.35,INR,2026-06-10 22:51:33,Refund,MUM001,SUCCESS
TXN100955,ACC5023,CUST1023,DEBIT,53251.41,INR,2026-06-08 21:52:34,PVR Cinemas,HYD004,SUCCESS
TXN101213,ACC5025,CUST1025,DEBIT,3353.11,INR,2026-06-10 04:19:37,DMart,CHN005,SUCCESS
TXN100810,ACC5018,CUST1018,DEBIT,314.79,INR,2026-06-07 08:00:29,Zomato,HYD004,SUCCESS
TXN100159,ACC5009,CUST1009,DEBIT,17574.95,INR,2026-06-02 00:39:56,Electricity Board,BLR003,FAILED
TXN100201,ACC5020,CUST1020,DEBIT,65295.8,INR,2026-06-02 23:21:14,Reliance Digital,DEL002,SUCCESS
TXN101194,ACC5021,CUST1021,DEBIT,44132.94,INR,2026-06-10 23:04:08,Flipkart,CHN005,SUCCESS
TXN101179,ACC5017,CUST1017,CREDIT,62214.06,INR,2026-06-10 05:00:03,Interest Credit,BLR003,SUCCESS
TXN100342,ACC5023,CUST1023,CREDIT,14902.88,INR,2026-06-03 10:14:24,Interest Credit,DEL002,FAILED
TXN100074,ACC5019,CUST1019,CREDIT,70775.44,INR,2026-06-01 15:28:16,Refund,PUN006,SUCCESS
TXN100652,ACC5009,CUST1009,DEBIT,54611.67,INR,2026-06-06 09:05:13,Netflix,CHN005,SUCCESS
TXN100996,ACC5001,CUST1001,CREDIT,67585.07,INR,2026-06-09 00:47:52,Refund,DEL002,SUCCESS
TXN100741,ACC5000,CUST1000,CREDIT,30805.59,INR,2026-06-07 02:42:34,Refund,DEL002,SUCCESS
TXN100291,ACC5013,CUST1013,DEBIT,57849.51,INR,2026-06-03 22:13:44,BigBasket,HYD004,PENDING
TXN101117,ACC5000,CUST1000,DEBIT,66971.15,INR,2026-06-10 13:56:30,BigBasket,HYD004,SUCCESS
TXN100314,ACC5017,CUST1017,DEBIT,40272.68,INR,2026-06-03 05:20:54,ATM Withdrawal,HYD004,FAILED
TXN100475,ACC5028,CUST1028,DEBIT,18626.89,INR,2026-06-04 07:17:34,Flipkart,MUM001,PENDING
TXN100390,ACC5004,CUST1004,CREDIT,91074.72,INR,2026-06-04 07:51:25,Fund Transfer,DEL002,PENDING
TXN100264,ACC5007,CUST1007,DEBIT,48092.01,INR,2026-06-03 18:37:09,Uber,PUN006,SUCCESS
TXN100759,ACC5005,CUST1005,DEBIT,19255.48,INR,2026-06-07 09:05:36,Zomato,CHN005,SUCCESS
TXN100948,ACC5021,CUST1021,CREDIT,66466.2,INR,2026-06-08 19:34:36,Interest Credit,PUN006,SUCCESS
TXN100157,ACC5008,CUST1008,CREDIT,9033.62,INR,2026-06-02 12:00:16,Interest Credit,MUM001,FAILED
TXN100962,ACC5024,CUST1024,CREDIT,54105.28,INR,2026-06-08 09:10:50,Interest Credit,DEL002,SUCCESS
TXN100610,ACC5000,CUST1000,DEBIT,51207.22,INR,2026-06-06 10:24:58,Amazon,HYD004,SUCCESS
TXN100308,ACC5016,CUST1016,DEBIT,49043.57,INR,2026-06-03 22:15:03,BigBasket,MUM001,PENDING
TXN100086,ACC5022,CUST1022,DEBIT,11471.06,INR,2026-06-01 04:30:42,ATM Withdrawal,CHN005,SUCCESS
TXN100438,ACC5016,CUST1016,CREDIT,29811.02,INR,2026-06-04 13:46:54,Salary Credit,MUM001,SUCCESS
TXN100693,ACC5017,CUST1017,CREDIT,25959.08,INR,2026-06-06 19:21:23,Refund,HYD004,SUCCESS
TXN100021,ACC5004,CUST1004,DEBIT,28074.84,INR,2026-06-01 05:34:49,Swiggy,MUM001,FAILED
TXN100754,ACC5004,CUST1004,DEBIT,40944.69,INR,2026-06-07 12:49:35,ATM Withdrawal,BLR003,PENDING
TXN100160,ACC5009,CUST1009,DEBIT,4788.12,INR,2026-06-02 14:58:44,Electricity Board,PUN006,SUCCESS
TXN100444,ACC5019,CUST1019,DEBIT,58011.01,INR,2026-06-04 18:43:46,BigBasket,DEL002,SUCCESS
TXN100625,ACC5003,CUST1003,CREDIT,71214.03,INR,2026-06-06 23:22:13,Refund,PUN006,SUCCESS
TXN100518,ACC5007,CUST1007,CREDIT,18259.92,INR,2026-06-05 06:58:52,Salary Credit,PUN006,SUCCESS
TXN100433,ACC5014,CUST1014,CREDIT,12972.38,INR,2026-06-04 18:26:23,Interest Credit,PUN006,FAILED
TXN101090,ACC5023,CUST1023,DEBIT,64752.75,INR,2026-06-09 20:18:20,Zomato,PUN006,SUCCESS
TXN100896,ACC5009,CUST1009,CREDIT,65914.93,INR,2026-06-08 21:49:49,Fund Transfer,BLR003,SUCCESS
TXN100819,ACC5020,CUST1020,DEBIT,15718.37,INR,2026-06-07 01:06:36,Netflix,PUN006,PENDING
TXN101047,ACC5013,CUST1013,DEBIT,70740.0,INR,2026-06-09 23:53:08,Reliance Digital,MUM001,SUCCESS
TXN101061,ACC5016,CUST1016,DEBIT,30079.61,INR,2026-06-09 20:19:20,Amazon,MUM001,FAILED
TXN100369,ACC5029,CUST1029,CREDIT,47100.21,INR,2026-06-03 02:10:27,Interest Credit,HYD004,SUCCESS
TXN100944,ACC5020,CUST1020,DEBIT,22219.49,INR,2026-06-08 20:05:01,IRCTC,PUN006,SUCCESS
TXN100493,ACC5002,CUST1002,DEBIT,5574.52,INR,2026-06-05 01:18:01,PVR Cinemas,BLR003,SUCCESS
TXN100279,ACC5010,CUST1010,DEBIT,45204.6,INR,2026-06-03 12:32:02,Zomato,MUM001,SUCCESS
TXN100724,ACC5026,CUST1026,DEBIT,1153.63,INR,2026-06-06 06:21:26,Swiggy,HYD004,SUCCESS
TXN100758,ACC5004,CUST1004,DEBIT,2878.34,INR,2026-06-07 11:09:08,Flipkart,BLR003,SUCCESS
TXN100748,ACC5002,CUST1002,DEBIT,5325.59,INR,2026-06-07 09:04:13,Netflix,MUM001,FAILED
TXN100591,ACC5027,CUST1027,DEBIT,15767.97,INR,2026-06-05 22:18:43,Zomato,PUN006,SUCCESS
TXN101025,ACC5008,CUST1008,CREDIT,72931.49,INR,2026-06-09 09:20:03,Interest Credit,CHN005,SUCCESS
TXN100311,ACC5016,CUST1016,DEBIT,11531.26,INR,2026-06-03 23:38:23,PVR Cinemas,PUN006,SUCCESS
TXN101093,ACC5025,CUST1025,CREDIT,76203.99,INR,2026-06-09 23:51:58,Fund Transfer,PUN006,SUCCESS
TXN100621,ACC5002,CUST1002,CREDIT,27103.4,INR,2026-06-06 14:24:25,Salary Credit,MUM001,PENDING
TXN100181,ACC5014,CUST1014,DEBIT,62391.3,INR,2026-06-02 02:27:06,Flipkart,PUN006,PENDING
TXN100435,ACC5015,CUST1015,DEBIT,29878.23,INR,2026-06-04 09:40:45,DMart,HYD004,FAILED
TXN100251,ACC5002,CUST1002,DEBIT,27552.9,INR,2026-06-03 10:41:17,Uber,MUM001,SUCCESS
TXN100203,ACC5020,CUST1020,DEBIT,7755.2,INR,2026-06-02 08:12:11,Zomato,DEL002,FAILED
TXN100936,ACC5019,CUST1019,DEBIT,10280.79,INR,2026-06-08 14:29:26,BigBasket,BLR003,SUCCESS
